,index,latlngtime,areacode,tggl,weather
11707,11707,"33.857526,-117.64504,2014-01-15T12:00:00",7,15/1/2014,Clear throughout the day.
11708,11708,"33.857526,-117.64504,2014-01-16T12:00:00",7,16/1/2014,Dry throughout the day.
11709,11709,"33.857526,-117.64504,2014-01-17T12:00:00",7,17/1/2014,Clear throughout the day.
11710,11710,"33.857526,-117.64504,2014-01-18T12:00:00",7,18/1/2014,Clear throughout the day.
11711,11711,"33.857526,-117.64504,2014-01-19T12:00:00",7,19/1/2014,Clear throughout the day.
11712,11712,"33.857526,-117.64504,2014-01-20T12:00:00",7,20/1/2014,Clear throughout the day.
11713,11713,"33.857526,-117.64504,2014-01-21T12:00:00",7,21/1/2014,Clear throughout the day.
11714,11714,"33.857526,-117.64504,2014-01-22T12:00:00",7,22/1/2014,Clear throughout the day.
11715,11715,"33.857526,-117.64504,2014-01-23T12:00:00",7,23/1/2014,Clear throughout the day.
11716,11716,"33.857526,-117.64504,2014-01-24T12:00:00",7,24/1/2014,Clear throughout the day.
11717,11717,"33.857526,-117.64504,2014-01-25T12:00:00",7,25/1/2014,Clear throughout the day.
11718,11718,"33.857526,-117.64504,2014-01-26T12:00:00",7,26/1/2014,Clear throughout the day.
11719,11719,"33.857526,-117.64504,2014-01-27T12:00:00",7,27/1/2014,Clear throughout the day.
11720,11720,"33.857526,-117.64504,2014-01-28T12:00:00",7,28/1/2014,Clear throughout the day.
11721,11721,"33.857526,-117.64504,2014-01-29T12:00:00",7,29/1/2014,Clear throughout the day.
11722,11722,"33.857526,-117.64504,2014-01-30T12:00:00",7,30/1/2014,Clear throughout the day.
11723,11723,"33.857526,-117.64504,2014-01-31T12:00:00",7,31/1/2014,Clear throughout the day.
11724,11724,"33.857526,-117.64504,2014-02-01T12:00:00",7,1/2/2014,Clear throughout the day.
11725,11725,"33.857526,-117.64504,2014-02-02T12:00:00",7,2/2/2014,Light rain starting in the evening.
11726,11726,"33.857526,-117.64504,2014-02-03T12:00:00",7,3/2/2014,Clear throughout the day.
11727,11727,"33.857526,-117.64504,2014-02-04T12:00:00",7,4/2/2014,Clear throughout the day.
11728,11728,"33.857526,-117.64504,2014-02-05T12:00:00",7,5/2/2014,Clear throughout the day.
11729,11729,"33.857526,-117.64504,2014-02-06T12:00:00",7,6/2/2014,Light rain in the evening.
11730,11730,"33.857526,-117.64504,2014-02-07T12:00:00",7,7/2/2014,Clear throughout the day.
11731,11731,"33.857526,-117.64504,2014-02-08T12:00:00",7,8/2/2014,Clear throughout the day.
11732,11732,"33.857526,-117.64504,2014-02-09T12:00:00",7,9/2/2014,Clear throughout the day.
11733,11733,"33.857526,-117.64504,2014-02-10T12:00:00",7,10/2/2014,Clear throughout the day.
11734,11734,"33.857526,-117.64504,2014-02-11T12:00:00",7,11/2/2014,Clear throughout the day.
11735,11735,"33.857526,-117.64504,2014-02-12T12:00:00",7,12/2/2014,Light rain in the evening.
11736,11736,"33.857526,-117.64504,2014-02-13T12:00:00",7,13/2/2014,Clear throughout the day.
11737,11737,"33.857526,-117.64504,2014-02-14T12:00:00",7,14/2/2014,Clear throughout the day.
11738,11738,"33.857526,-117.64504,2014-02-15T12:00:00",7,15/2/2014,Clear throughout the day.
11739,11739,"33.857526,-117.64504,2014-02-16T12:00:00",7,16/2/2014,Clear throughout the day.
11740,11740,"33.857526,-117.64504,2014-02-17T12:00:00",7,17/2/2014,Clear throughout the day.
11741,11741,"33.857526,-117.64504,2014-02-18T12:00:00",7,18/2/2014,Clear throughout the day.
11742,11742,"33.857526,-117.64504,2014-02-19T12:00:00",7,19/2/2014,Clear throughout the day.
11743,11743,"33.857526,-117.64504,2014-02-20T12:00:00",7,20/2/2014,Clear throughout the day.
11744,11744,"33.857526,-117.64504,2014-02-21T12:00:00",7,21/2/2014,Clear throughout the day.
11745,11745,"33.857526,-117.64504,2014-02-22T12:00:00",7,22/2/2014,Clear throughout the day.
11746,11746,"33.857526,-117.64504,2014-02-23T12:00:00",7,23/2/2014,Clear throughout the day.
11747,11747,"33.857526,-117.64504,2014-02-24T12:00:00",7,24/2/2014,Clear throughout the day.
11748,11748,"33.857526,-117.64504,2014-02-25T12:00:00",7,25/2/2014,Clear throughout the day.
11749,11749,"33.857526,-117.64504,2014-02-26T12:00:00",7,26/2/2014,Light rain overnight.
11750,11750,"33.857526,-117.64504,2014-02-27T12:00:00",7,27/2/2014,Light rain in the morning and overnight.
11751,11751,"33.857526,-117.64504,2014-02-28T12:00:00",7,28/2/2014,Rain throughout the day.
11752,11752,"33.857526,-117.64504,2014-03-01T12:00:00",7,1/3/2014,Light rain in the morning and afternoon.
11753,11753,"33.857526,-117.64504,2014-03-02T12:00:00",7,2/3/2014,"Partly cloudy starting in the afternoon, continuing until evening."
11754,11754,"33.857526,-117.64504,2014-03-03T12:00:00",7,3/3/2014,Clear throughout the day.
11755,11755,"33.857526,-117.64504,2014-03-04T12:00:00",7,4/3/2014,Clear throughout the day.
11756,11756,"33.857526,-117.64504,2014-03-05T12:00:00",7,5/3/2014,Clear throughout the day.
11757,11757,"33.857526,-117.64504,2014-03-06T12:00:00",7,6/3/2014,Clear throughout the day.
11758,11758,"33.857526,-117.64504,2014-03-07T12:00:00",7,7/3/2014,Clear throughout the day.
11759,11759,"33.857526,-117.64504,2014-03-08T12:00:00",7,8/3/2014,Clear throughout the day.
11760,11760,"33.857526,-117.64504,2014-03-09T12:00:00",7,9/3/2014,Dry throughout the day.
11761,11761,"33.857526,-117.64504,2014-03-10T12:00:00",7,10/3/2014,Clear throughout the day.
11762,11762,"33.857526,-117.64504,2014-03-11T12:00:00",7,11/3/2014,Clear throughout the day.
11763,11763,"33.857526,-117.64504,2014-03-12T12:00:00",7,12/3/2014,Clear throughout the day.
11764,11764,"33.857526,-117.64504,2014-03-13T12:00:00",7,13/3/2014,Clear throughout the day.
11765,11765,"33.857526,-117.64504,2014-03-14T12:00:00",7,14/3/2014,Clear throughout the day.
11766,11766,"33.857526,-117.64504,2014-03-15T12:00:00",7,15/3/2014,Clear throughout the day.
11767,11767,"33.857526,-117.64504,2014-03-16T12:00:00",7,16/3/2014,Dry throughout the day.
11768,11768,"33.857526,-117.64504,2014-03-17T12:00:00",7,17/3/2014,Clear throughout the day.
11769,11769,"33.857526,-117.64504,2014-03-18T12:00:00",7,18/3/2014,Clear throughout the day.
11770,11770,"33.857526,-117.64504,2014-03-19T12:00:00",7,19/3/2014,Clear throughout the day.
11771,11771,"33.857526,-117.64504,2014-03-20T12:00:00",7,20/3/2014,Clear throughout the day.
11772,11772,"33.857526,-117.64504,2014-03-21T12:00:00",7,21/3/2014,Clear throughout the day.
11773,11773,"33.857526,-117.64504,2014-03-22T12:00:00",7,22/3/2014,Clear throughout the day.
11774,11774,"33.857526,-117.64504,2014-03-23T12:00:00",7,23/3/2014,Clear throughout the day.
11775,11775,"33.857526,-117.64504,2014-03-24T12:00:00",7,24/3/2014,Partly cloudy in the morning.
11776,11776,"33.857526,-117.64504,2014-03-25T12:00:00",7,25/3/2014,Clear throughout the day.
11777,11777,"33.857526,-117.64504,2014-03-26T12:00:00",7,26/3/2014,Partly cloudy in the morning.
11778,11778,"33.857526,-117.64504,2014-03-27T12:00:00",7,27/3/2014,Clear throughout the day.
11779,11779,"33.857526,-117.64504,2014-03-28T12:00:00",7,28/3/2014,Clear throughout the day.
11780,11780,"33.857526,-117.64504,2014-03-29T12:00:00",7,29/3/2014,Clear throughout the day.
11781,11781,"33.857526,-117.64504,2014-03-30T12:00:00",7,30/3/2014,Clear throughout the day.
11782,11782,"33.857526,-117.64504,2014-03-31T12:00:00",7,31/3/2014,Light rain overnight.
11783,11783,"33.857526,-117.64504,2014-04-01T12:00:00",7,1/4/2014,Light rain overnight.
11784,11784,"33.857526,-117.64504,2014-04-02T12:00:00",7,2/4/2014,Clear throughout the day.
11785,11785,"33.857526,-117.64504,2014-04-03T12:00:00",7,3/4/2014,Clear throughout the day.
11786,11786,"33.857526,-117.64504,2014-04-04T12:00:00",7,4/4/2014,Light rain starting in the evening.
11787,11787,"33.857526,-117.64504,2014-04-05T12:00:00",7,5/4/2014,Light rain starting in the afternoon.
11788,11788,"33.857526,-117.64504,2014-04-06T12:00:00",7,6/4/2014,Light rain in the morning.
11789,11789,"33.857526,-117.64504,2014-04-07T12:00:00",7,7/4/2014,Dry throughout the day.
11790,11790,"33.857526,-117.64504,2014-04-08T12:00:00",7,8/4/2014,Dry throughout the day.
11791,11791,"33.857526,-117.64504,2014-04-09T12:00:00",7,9/4/2014,Dry throughout the day.
11792,11792,"33.857526,-117.64504,2014-04-10T12:00:00",7,10/4/2014,Clear throughout the day.
11793,11793,"33.857526,-117.64504,2014-04-11T12:00:00",7,11/4/2014,Clear throughout the day.
11794,11794,"33.857526,-117.64504,2014-04-12T12:00:00",7,12/4/2014,Clear throughout the day.
11795,11795,"33.857526,-117.64504,2014-04-13T12:00:00",7,13/4/2014,Clear throughout the day.
11796,11796,"33.857526,-117.64504,2014-04-14T12:00:00",7,14/4/2014,Dry throughout the day.
11797,11797,"33.857526,-117.64504,2014-04-15T12:00:00",7,15/4/2014,Clear throughout the day.
11798,11798,"33.857526,-117.64504,2014-04-16T12:00:00",7,16/4/2014,Clear throughout the day.
11799,11799,"33.857526,-117.64504,2014-04-17T12:00:00",7,17/4/2014,Clear throughout the day.
11800,11800,"33.857526,-117.64504,2014-04-18T12:00:00",7,18/4/2014,Clear throughout the day.
11801,11801,"33.857526,-117.64504,2014-04-19T12:00:00",7,19/4/2014,Clear throughout the day.
11802,11802,"33.857526,-117.64504,2014-04-20T12:00:00",7,20/4/2014,Clear throughout the day.
11803,11803,"33.857526,-117.64504,2014-04-21T12:00:00",7,21/4/2014,Clear throughout the day.
11804,11804,"33.857526,-117.64504,2014-04-22T12:00:00",7,22/4/2014,Clear throughout the day.
11805,11805,"33.857526,-117.64504,2014-04-23T12:00:00",7,23/4/2014,Clear throughout the day.
11806,11806,"33.857526,-117.64504,2014-04-24T12:00:00",7,24/4/2014,Clear throughout the day.
11807,11807,"33.857526,-117.64504,2014-04-25T12:00:00",7,25/4/2014,Rain overnight.
11808,11808,"33.857526,-117.64504,2014-04-26T12:00:00",7,26/4/2014,Clear throughout the day.
11809,11809,"33.857526,-117.64504,2014-04-27T12:00:00",7,27/4/2014,Clear throughout the day.
11810,11810,"33.857526,-117.64504,2014-04-28T12:00:00",7,28/4/2014,Clear throughout the day.
11811,11811,"33.857526,-117.64504,2014-04-29T12:00:00",7,29/4/2014,Dry throughout the day.
11812,11812,"33.857526,-117.64504,2014-04-30T12:00:00",7,30/4/2014,Dry throughout the day and breezy until afternoon.
11813,11813,"33.857526,-117.64504,2014-05-01T12:00:00",7,1/5/2014,Dry throughout the day.
11814,11814,"33.857526,-117.64504,2014-05-02T12:00:00",7,2/5/2014,Dry throughout the day.
11815,11815,"33.857526,-117.64504,2014-05-03T12:00:00",7,3/5/2014,Dry throughout the day.
11816,11816,"33.857526,-117.64504,2014-05-04T12:00:00",7,4/5/2014,Clear throughout the day.
11817,11817,"33.857526,-117.64504,2014-05-05T12:00:00",7,5/5/2014,Partly cloudy overnight.
11818,11818,"33.857526,-117.64504,2014-05-06T12:00:00",7,6/5/2014,Partly cloudy until afternoon.
11819,11819,"33.857526,-117.64504,2014-05-07T12:00:00",7,7/5/2014,Partly cloudy until afternoon.
11820,11820,"33.857526,-117.64504,2014-05-08T12:00:00",7,8/5/2014,Mostly cloudy in the morning.
11821,11821,"33.857526,-117.64504,2014-05-09T12:00:00",7,9/5/2014,Clear throughout the day.
11822,11822,"33.857526,-117.64504,2014-05-10T12:00:00",7,10/5/2014,Partly cloudy until afternoon.
11823,11823,"33.857526,-117.64504,2014-05-11T12:00:00",7,11/5/2014,Dry throughout the day.
11824,11824,"33.857526,-117.64504,2014-05-12T12:00:00",7,12/5/2014,Dry throughout the day.
11825,11825,"33.857526,-117.64504,2014-05-13T12:00:00",7,13/5/2014,Dry throughout the day.
11826,11826,"33.857526,-117.64504,2014-05-14T12:00:00",7,14/5/2014,Dry throughout the day.
11827,11827,"33.857526,-117.64504,2014-05-15T12:00:00",7,15/5/2014,Dry throughout the day.
11828,11828,"33.857526,-117.64504,2014-05-16T12:00:00",7,16/5/2014,Dry throughout the day.
11829,11829,"33.857526,-117.64504,2014-05-17T12:00:00",7,17/5/2014,Clear throughout the day.
11830,11830,"33.857526,-117.64504,2014-05-18T12:00:00",7,18/5/2014,Clear throughout the day.
11831,11831,"33.857526,-117.64504,2014-05-19T12:00:00",7,19/5/2014,Clear throughout the day.
11832,11832,"33.857526,-117.64504,2014-05-20T12:00:00",7,20/5/2014,Partly cloudy in the morning.
11833,11833,"33.857526,-117.64504,2014-05-21T12:00:00",7,21/5/2014,Partly cloudy until afternoon.
11834,11834,"33.857526,-117.64504,2014-05-22T12:00:00",7,22/5/2014,Clear throughout the day.
11835,11835,"33.857526,-117.64504,2014-05-23T12:00:00",7,23/5/2014,Drizzle in the evening.
11836,11836,"33.857526,-117.64504,2014-05-24T12:00:00",7,24/5/2014,Partly cloudy in the afternoon.
11837,11837,"33.857526,-117.64504,2014-05-25T12:00:00",7,25/5/2014,Partly cloudy in the morning.
11838,11838,"33.857526,-117.64504,2014-05-26T12:00:00",7,26/5/2014,Clear throughout the day.
11839,11839,"33.857526,-117.64504,2014-05-27T12:00:00",7,27/5/2014,Partly cloudy in the morning.
11840,11840,"33.857526,-117.64504,2014-05-28T12:00:00",7,28/5/2014,Clear throughout the day.
11841,11841,"33.857526,-117.64504,2014-05-29T12:00:00",7,29/5/2014,Partly cloudy in the morning.
11842,11842,"33.857526,-117.64504,2014-05-30T12:00:00",7,30/5/2014,Clear throughout the day.
11843,11843,"33.857526,-117.64504,2014-05-31T12:00:00",7,31/5/2014,Clear throughout the day.
11844,11844,"33.857526,-117.64504,2014-06-01T12:00:00",7,1/6/2014,Clear throughout the day.
11845,11845,"33.857526,-117.64504,2014-06-02T12:00:00",7,2/6/2014,Clear throughout the day.
11846,11846,"33.857526,-117.64504,2014-06-03T12:00:00",7,3/6/2014,Dry throughout the day.
11847,11847,"33.857526,-117.64504,2014-06-04T12:00:00",7,4/6/2014,Clear throughout the day.
11848,11848,"33.857526,-117.64504,2014-06-05T12:00:00",7,5/6/2014,Clear throughout the day.
11849,11849,"33.857526,-117.64504,2014-06-06T12:00:00",7,6/6/2014,Clear throughout the day.
11850,11850,"33.857526,-117.64504,2014-06-07T12:00:00",7,7/6/2014,Partly cloudy in the morning.
11851,11851,"33.857526,-117.64504,2014-06-08T12:00:00",7,8/6/2014,Clear throughout the day.
11852,11852,"33.857526,-117.64504,2014-06-09T12:00:00",7,9/6/2014,Clear throughout the day.
11853,11853,"33.857526,-117.64504,2014-06-10T12:00:00",7,10/6/2014,Clear throughout the day.
11854,11854,"33.857526,-117.64504,2014-06-11T12:00:00",7,11/6/2014,Partly cloudy in the morning.
11855,11855,"33.857526,-117.64504,2014-06-12T12:00:00",7,12/6/2014,Clear throughout the day.
11856,11856,"33.857526,-117.64504,2014-06-13T12:00:00",7,13/6/2014,Partly cloudy in the morning.
11857,11857,"33.857526,-117.64504,2014-06-14T12:00:00",7,14/6/2014,Partly cloudy in the morning.
11858,11858,"33.857526,-117.64504,2014-06-15T12:00:00",7,15/6/2014,Partly cloudy in the morning.
11859,11859,"33.857526,-117.64504,2014-06-16T12:00:00",7,16/6/2014,Partly cloudy in the morning.
11860,11860,"33.857526,-117.64504,2014-06-17T12:00:00",7,17/6/2014,Clear throughout the day.
11861,11861,"33.857526,-117.64504,2014-06-18T12:00:00",7,18/6/2014,Partly cloudy in the morning.
11862,11862,"33.857526,-117.64504,2014-06-19T12:00:00",7,19/6/2014,Clear throughout the day.
11863,11863,"33.857526,-117.64504,2014-06-20T12:00:00",7,20/6/2014,Clear throughout the day.
11864,11864,"33.857526,-117.64504,2014-06-21T12:00:00",7,21/6/2014,Clear throughout the day.
11865,11865,"33.857526,-117.64504,2014-06-22T12:00:00",7,22/6/2014,Clear throughout the day.
11866,11866,"33.857526,-117.64504,2014-06-23T12:00:00",7,23/6/2014,Clear throughout the day.
11867,11867,"33.857526,-117.64504,2014-06-24T12:00:00",7,24/6/2014,Clear throughout the day.
11868,11868,"33.857526,-117.64504,2014-06-25T12:00:00",7,25/6/2014,Clear throughout the day.
11869,11869,"33.857526,-117.64504,2014-06-26T12:00:00",7,26/6/2014,Partly cloudy in the morning.
11870,11870,"33.857526,-117.64504,2014-06-27T12:00:00",7,27/6/2014,Clear throughout the day.
11871,11871,"33.857526,-117.64504,2014-06-28T12:00:00",7,28/6/2014,Partly cloudy in the morning.
11872,11872,"33.857526,-117.64504,2014-06-29T12:00:00",7,29/6/2014,Clear throughout the day.
11873,11873,"33.857526,-117.64504,2014-06-30T12:00:00",7,30/6/2014,Clear throughout the day.
11874,11874,"33.857526,-117.64504,2014-07-01T12:00:00",7,1/7/2014,Clear throughout the day.
11875,11875,"33.857526,-117.64504,2014-07-02T12:00:00",7,2/7/2014,Clear throughout the day.
11876,11876,"33.857526,-117.64504,2014-07-03T12:00:00",7,3/7/2014,Clear throughout the day.
11877,11877,"33.857526,-117.64504,2014-07-04T12:00:00",7,4/7/2014,Clear throughout the day.
11878,11878,"33.857526,-117.64504,2014-07-05T12:00:00",7,5/7/2014,Dry throughout the day.
11879,11879,"33.857526,-117.64504,2014-07-06T12:00:00",7,6/7/2014,Partly cloudy in the morning and dry throughout the day.
11880,11880,"33.857526,-117.64504,2014-07-07T12:00:00",7,7/7/2014,Clear throughout the day.
11881,11881,"33.857526,-117.64504,2014-07-08T12:00:00",7,8/7/2014,Clear throughout the day.
11882,11882,"33.857526,-117.64504,2014-07-09T12:00:00",7,9/7/2014,Clear throughout the day.
11883,11883,"33.857526,-117.64504,2014-07-10T12:00:00",7,10/7/2014,Clear throughout the day.
11884,11884,"33.857526,-117.64504,2014-07-11T12:00:00",7,11/7/2014,Clear throughout the day.
11885,11885,"33.857526,-117.64504,2014-07-12T12:00:00",7,12/7/2014,Clear throughout the day.
11886,11886,"33.857526,-117.64504,2014-07-13T12:00:00",7,13/7/2014,Partly cloudy until evening.
11887,11887,"33.857526,-117.64504,2014-07-14T12:00:00",7,14/7/2014,Partly cloudy until afternoon.
11888,11888,"33.857526,-117.64504,2014-07-15T12:00:00",7,15/7/2014,Clear throughout the day.
11889,11889,"33.857526,-117.64504,2014-07-16T12:00:00",7,16/7/2014,Partly cloudy until afternoon.
11890,11890,"33.857526,-117.64504,2014-07-17T12:00:00",7,17/7/2014,Partly cloudy until afternoon.
11891,11891,"33.857526,-117.64504,2014-07-18T12:00:00",7,18/7/2014,Clear throughout the day.
11892,11892,"33.857526,-117.64504,2014-07-19T12:00:00",7,19/7/2014,Clear throughout the day.
11893,11893,"33.857526,-117.64504,2014-07-20T12:00:00",7,20/7/2014,Partly cloudy in the morning.
11894,11894,"33.857526,-117.64504,2014-07-21T12:00:00",7,21/7/2014,Clear throughout the day.
11895,11895,"33.857526,-117.64504,2014-07-22T12:00:00",7,22/7/2014,Clear throughout the day.
11896,11896,"33.857526,-117.64504,2014-07-23T12:00:00",7,23/7/2014,Clear throughout the day.
11897,11897,"33.857526,-117.64504,2014-07-24T12:00:00",7,24/7/2014,Dry throughout the day.
11898,11898,"33.857526,-117.64504,2014-07-25T12:00:00",7,25/7/2014,Clear throughout the day.
11899,11899,"33.857526,-117.64504,2014-07-26T12:00:00",7,26/7/2014,Clear throughout the day.
11900,11900,"33.857526,-117.64504,2014-07-27T12:00:00",7,27/7/2014,Clear throughout the day.
11901,11901,"33.857526,-117.64504,2014-07-28T12:00:00",7,28/7/2014,Dry throughout the day.
11902,11902,"33.857526,-117.64504,2014-07-29T12:00:00",7,29/7/2014,Dry throughout the day.
11903,11903,"33.857526,-117.64504,2014-07-30T12:00:00",7,30/7/2014,Clear throughout the day.
11904,11904,"33.857526,-117.64504,2014-07-31T12:00:00",7,31/7/2014,Clear throughout the day.
11905,11905,"33.857526,-117.64504,2014-08-01T12:00:00",7,1/8/2014,Clear throughout the day.
11906,11906,"33.857526,-117.64504,2014-08-02T12:00:00",7,2/8/2014,Drizzle overnight.
11907,11907,"33.857526,-117.64504,2014-08-03T12:00:00",7,3/8/2014,Light rain in the evening.
11908,11908,"33.857526,-117.64504,2014-08-04T12:00:00",7,4/8/2014,Clear throughout the day.
11909,11909,"33.857526,-117.64504,2014-08-05T12:00:00",7,5/8/2014,Partly cloudy starting in the evening.
11910,11910,"33.857526,-117.64504,2014-08-06T12:00:00",7,6/8/2014,Partly cloudy starting in the evening.
11911,11911,"33.857526,-117.64504,2014-08-07T12:00:00",7,7/8/2014,Clear throughout the day.
11912,11912,"33.857526,-117.64504,2014-08-08T12:00:00",7,8/8/2014,Partly cloudy in the morning.
11913,11913,"33.857526,-117.64504,2014-08-09T12:00:00",7,9/8/2014,Clear throughout the day.
11914,11914,"33.857526,-117.64504,2014-08-10T12:00:00",7,10/8/2014,Clear throughout the day.
11915,11915,"33.857526,-117.64504,2014-08-11T12:00:00",7,11/8/2014,Clear throughout the day.
11916,11916,"33.857526,-117.64504,2014-08-12T12:00:00",7,12/8/2014,Clear throughout the day.
11917,11917,"33.857526,-117.64504,2014-08-13T12:00:00",7,13/8/2014,Partly cloudy in the morning.
11918,11918,"33.857526,-117.64504,2014-08-14T12:00:00",7,14/8/2014,Clear throughout the day.
11919,11919,"33.857526,-117.64504,2014-08-15T12:00:00",7,15/8/2014,Clear throughout the day.
11920,11920,"33.857526,-117.64504,2014-08-16T12:00:00",7,16/8/2014,Dry throughout the day.
11921,11921,"33.857526,-117.64504,2014-08-17T12:00:00",7,17/8/2014,Clear throughout the day.
11922,11922,"33.857526,-117.64504,2014-08-18T12:00:00",7,18/8/2014,Clear throughout the day.
11923,11923,"33.857526,-117.64504,2014-08-19T12:00:00",7,19/8/2014,Partly cloudy in the morning.
11924,11924,"33.857526,-117.64504,2014-08-20T12:00:00",7,20/8/2014,Light rain in the afternoon.
11925,11925,"33.857526,-117.64504,2014-08-21T12:00:00",7,21/8/2014,Clear throughout the day.
11926,11926,"33.857526,-117.64504,2014-08-22T12:00:00",7,22/8/2014,Clear throughout the day.
11927,11927,"33.857526,-117.64504,2014-08-23T12:00:00",7,23/8/2014,Clear throughout the day.
11928,11928,"33.857526,-117.64504,2014-08-24T12:00:00",7,24/8/2014,Partly cloudy in the morning.
11929,11929,"33.857526,-117.64504,2014-08-25T12:00:00",7,25/8/2014,Clear throughout the day.
11930,11930,"33.857526,-117.64504,2014-08-26T12:00:00",7,26/8/2014,Clear throughout the day.
11931,11931,"33.857526,-117.64504,2014-08-27T12:00:00",7,27/8/2014,Clear throughout the day.
11932,11932,"33.857526,-117.64504,2014-08-28T12:00:00",7,28/8/2014,Dry throughout the day.
11933,11933,"33.857526,-117.64504,2014-08-29T12:00:00",7,29/8/2014,Clear throughout the day.
11934,11934,"33.857526,-117.64504,2014-08-30T12:00:00",7,30/8/2014,Clear throughout the day.
11935,11935,"33.857526,-117.64504,2014-08-31T12:00:00",7,31/8/2014,Clear throughout the day.
11936,11936,"33.857526,-117.64504,2014-09-01T12:00:00",7,1/9/2014,Clear throughout the day.
11937,11937,"33.857526,-117.64504,2014-09-02T12:00:00",7,2/9/2014,Clear throughout the day.
11938,11938,"33.857526,-117.64504,2014-09-03T12:00:00",7,3/9/2014,Partly cloudy in the morning.
11939,11939,"33.857526,-117.64504,2014-09-04T12:00:00",7,4/9/2014,Clear throughout the day.
11940,11940,"33.857526,-117.64504,2014-09-05T12:00:00",7,5/9/2014,Clear throughout the day.
11941,11941,"33.857526,-117.64504,2014-09-06T12:00:00",7,6/9/2014,Clear throughout the day.
11942,11942,"33.857526,-117.64504,2014-09-07T12:00:00",7,7/9/2014,Partly cloudy in the afternoon.
11943,11943,"33.857526,-117.64504,2014-09-08T12:00:00",7,8/9/2014,Light rain in the morning.
11944,11944,"33.857526,-117.64504,2014-09-09T12:00:00",7,9/9/2014,Clear throughout the day.
11945,11945,"33.857526,-117.64504,2014-09-10T12:00:00",7,10/9/2014,Clear throughout the day.
11946,11946,"33.857526,-117.64504,2014-09-11T12:00:00",7,11/9/2014,Clear throughout the day.
11947,11947,"33.857526,-117.64504,2014-09-12T12:00:00",7,12/9/2014,Clear throughout the day.
11948,11948,"33.857526,-117.64504,2014-09-13T12:00:00",7,13/9/2014,Clear throughout the day.
11949,11949,"33.857526,-117.64504,2014-09-14T12:00:00",7,14/9/2014,Clear throughout the day.
11950,11950,"33.857526,-117.64504,2014-09-15T12:00:00",7,15/9/2014,Clear throughout the day.
11951,11951,"33.857526,-117.64504,2014-09-16T12:00:00",7,16/9/2014,Clear throughout the day.
11952,11952,"33.857526,-117.64504,2014-09-17T12:00:00",7,17/9/2014,Clear throughout the day.
11953,11953,"33.857526,-117.64504,2014-09-18T12:00:00",7,18/9/2014,Clear throughout the day.
11954,11954,"33.857526,-117.64504,2014-09-19T12:00:00",7,19/9/2014,Partly cloudy in the morning.
11955,11955,"33.857526,-117.64504,2014-09-20T12:00:00",7,20/9/2014,Partly cloudy in the morning.
11956,11956,"33.857526,-117.64504,2014-09-21T12:00:00",7,21/9/2014,Mostly cloudy in the morning.
11957,11957,"33.857526,-117.64504,2014-09-22T12:00:00",7,22/9/2014,Clear throughout the day.
11958,11958,"33.857526,-117.64504,2014-09-23T12:00:00",7,23/9/2014,Clear throughout the day.
11959,11959,"33.857526,-117.64504,2014-09-24T12:00:00",7,24/9/2014,Clear throughout the day.
11960,11960,"33.857526,-117.64504,2014-09-25T12:00:00",7,25/9/2014,Clear throughout the day.
11961,11961,"33.857526,-117.64504,2014-09-26T12:00:00",7,26/9/2014,Clear throughout the day.
11962,11962,"33.857526,-117.64504,2014-09-27T12:00:00",7,27/9/2014,Clear throughout the day.
11963,11963,"33.857526,-117.64504,2014-09-28T12:00:00",7,28/9/2014,Clear throughout the day.
11964,11964,"33.857526,-117.64504,2014-09-29T12:00:00",7,29/9/2014,Clear throughout the day.
11965,11965,"33.857526,-117.64504,2014-09-30T12:00:00",7,30/9/2014,Clear throughout the day.
11966,11966,"33.857526,-117.64504,2014-10-01T12:00:00",7,1/10/2014,Clear throughout the day.
11967,11967,"33.857526,-117.64504,2014-10-02T12:00:00",7,2/10/2014,Dry throughout the day.
11968,11968,"33.857526,-117.64504,2014-10-03T12:00:00",7,3/10/2014,Dry throughout the day.
11969,11969,"33.857526,-117.64504,2014-10-04T12:00:00",7,4/10/2014,Dry throughout the day.
11970,11970,"33.857526,-117.64504,2014-10-05T12:00:00",7,5/10/2014,Clear throughout the day.
11971,11971,"33.857526,-117.64504,2014-10-06T12:00:00",7,6/10/2014,Clear throughout the day.
11972,11972,"33.857526,-117.64504,2014-10-07T12:00:00",7,7/10/2014,Clear throughout the day.
11973,11973,"33.857526,-117.64504,2014-10-08T12:00:00",7,8/10/2014,Clear throughout the day.
11974,11974,"33.857526,-117.64504,2014-10-09T12:00:00",7,9/10/2014,Partly cloudy in the morning.
11975,11975,"33.857526,-117.64504,2014-10-10T12:00:00",7,10/10/2014,Clear throughout the day.
11976,11976,"33.857526,-117.64504,2014-10-11T12:00:00",7,11/10/2014,Clear throughout the day.
11977,11977,"33.857526,-117.64504,2014-10-12T12:00:00",7,12/10/2014,Clear throughout the day.
11978,11978,"33.857526,-117.64504,2014-10-13T12:00:00",7,13/10/2014,Clear throughout the day.
11979,11979,"33.857526,-117.64504,2014-10-14T12:00:00",7,14/10/2014,Clear throughout the day.
11980,11980,"33.857526,-117.64504,2014-10-15T12:00:00",7,15/10/2014,Partly cloudy in the morning.
11981,11981,"33.857526,-117.64504,2014-10-16T12:00:00",7,16/10/2014,Partly cloudy in the morning.
