,index,latlngtime,areacode,tggl,weather
25451,25451,"33.518854,-116.799979,2016-08-27T12:00:00",14,27/8/2016,Clear throughout the day.
25452,25452,"33.518854,-116.799979,2016-08-28T12:00:00",14,28/8/2016,Clear throughout the day.
25453,25453,"33.518854,-116.799979,2016-08-29T12:00:00",14,29/8/2016,Clear throughout the day.
25454,25454,"33.518854,-116.799979,2016-08-30T12:00:00",14,30/8/2016,Clear throughout the day.
25455,25455,"33.518854,-116.799979,2016-08-31T12:00:00",14,31/8/2016,Clear throughout the day.
25456,25456,"33.518854,-116.799979,2016-09-01T12:00:00",14,1/9/2016,Clear throughout the day.
25457,25457,"33.518854,-116.799979,2016-09-02T12:00:00",14,2/9/2016,Clear throughout the day.
25458,25458,"33.518854,-116.799979,2016-09-03T12:00:00",14,3/9/2016,Clear throughout the day.
25459,25459,"33.518854,-116.799979,2016-09-04T12:00:00",14,4/9/2016,Clear throughout the day.
25460,25460,"33.518854,-116.799979,2016-09-05T12:00:00",14,5/9/2016,Clear throughout the day.
25461,25461,"33.518854,-116.799979,2016-09-06T12:00:00",14,6/9/2016,Clear throughout the day.
25462,25462,"33.518854,-116.799979,2016-09-07T12:00:00",14,7/9/2016,Clear throughout the day.
25463,25463,"33.518854,-116.799979,2016-09-08T12:00:00",14,8/9/2016,Clear throughout the day.
25464,25464,"33.518854,-116.799979,2016-09-09T12:00:00",14,9/9/2016,Clear throughout the day.
25465,25465,"33.518854,-116.799979,2016-09-10T12:00:00",14,10/9/2016,Clear throughout the day.
25466,25466,"33.518854,-116.799979,2016-09-11T12:00:00",14,11/9/2016,Clear throughout the day.
25467,25467,"33.518854,-116.799979,2016-09-12T12:00:00",14,12/9/2016,Clear throughout the day.
25468,25468,"33.518854,-116.799979,2016-09-13T12:00:00",14,13/9/2016,Clear throughout the day.
25469,25469,"33.518854,-116.799979,2016-09-14T12:00:00",14,14/9/2016,Clear throughout the day.
25470,25470,"33.518854,-116.799979,2016-09-15T12:00:00",14,15/9/2016,Clear throughout the day.
25471,25471,"33.518854,-116.799979,2016-09-16T12:00:00",14,16/9/2016,Clear throughout the day.
25472,25472,"33.518854,-116.799979,2016-09-17T12:00:00",14,17/9/2016,Clear throughout the day.
25473,25473,"33.518854,-116.799979,2016-09-18T12:00:00",14,18/9/2016,Clear throughout the day.
25474,25474,"33.518854,-116.799979,2016-09-19T12:00:00",14,19/9/2016,Clear throughout the day.
25475,25475,"33.518854,-116.799979,2016-09-20T12:00:00",14,20/9/2016,Light rain until evening.
25476,25476,"33.518854,-116.799979,2016-09-21T12:00:00",14,21/9/2016,Light rain in the morning.
25477,25477,"33.518854,-116.799979,2016-09-22T12:00:00",14,22/9/2016,Clear throughout the day.
25478,25478,"33.518854,-116.799979,2016-09-23T12:00:00",14,23/9/2016,Clear throughout the day.
25479,25479,"33.518854,-116.799979,2016-09-24T12:00:00",14,24/9/2016,Clear throughout the day.
25480,25480,"33.518854,-116.799979,2016-09-25T12:00:00",14,25/9/2016,Dry throughout the day.
25481,25481,"33.518854,-116.799979,2016-09-26T12:00:00",14,26/9/2016,Dry throughout the day.
25482,25482,"33.518854,-116.799979,2016-09-27T12:00:00",14,27/9/2016,Clear throughout the day.
25483,25483,"33.518854,-116.799979,2016-09-28T12:00:00",14,28/9/2016,Clear throughout the day.
25484,25484,"33.518854,-116.799979,2016-09-29T12:00:00",14,29/9/2016,Clear throughout the day.
25485,25485,"33.518854,-116.799979,2016-09-30T12:00:00",14,30/9/2016,Clear throughout the day.
25486,25486,"33.518854,-116.799979,2016-10-01T12:00:00",14,1/10/2016,Clear throughout the day.
25487,25487,"33.518854,-116.799979,2016-10-02T12:00:00",14,2/10/2016,Clear throughout the day.
25488,25488,"33.518854,-116.799979,2016-10-03T12:00:00",14,3/10/2016,Clear throughout the day.
25489,25489,"33.518854,-116.799979,2016-10-04T12:00:00",14,4/10/2016,Clear throughout the day.
25490,25490,"33.518854,-116.799979,2016-10-05T12:00:00",14,5/10/2016,Clear throughout the day.
25491,25491,"33.518854,-116.799979,2016-10-06T12:00:00",14,6/10/2016,Clear throughout the day.
25492,25492,"33.518854,-116.799979,2016-10-07T12:00:00",14,7/10/2016,Clear throughout the day.
25493,25493,"33.518854,-116.799979,2016-10-08T12:00:00",14,8/10/2016,Clear throughout the day.
25494,25494,"33.518854,-116.799979,2016-10-09T12:00:00",14,9/10/2016,Clear throughout the day.
25495,25495,"33.518854,-116.799979,2016-10-10T12:00:00",14,10/10/2016,Clear throughout the day.
25496,25496,"33.518854,-116.799979,2016-10-11T12:00:00",14,11/10/2016,Clear throughout the day.
25497,25497,"33.518854,-116.799979,2016-10-12T12:00:00",14,12/10/2016,Clear throughout the day.
25498,25498,"33.518854,-116.799979,2016-10-13T12:00:00",14,13/10/2016,Clear throughout the day.
25499,25499,"33.518854,-116.799979,2016-10-14T12:00:00",14,14/10/2016,Clear throughout the day.
25500,25500,"33.518854,-116.799979,2016-10-15T12:00:00",14,15/10/2016,Clear throughout the day.
25501,25501,"33.518854,-116.799979,2016-10-16T12:00:00",14,16/10/2016,Clear throughout the day.
25502,25502,"33.518854,-116.799979,2016-10-17T12:00:00",14,17/10/2016,Clear throughout the day.
25503,25503,"33.518854,-116.799979,2016-10-18T12:00:00",14,18/10/2016,Clear throughout the day.
25504,25504,"33.518854,-116.799979,2016-10-19T12:00:00",14,19/10/2016,Clear throughout the day.
25505,25505,"33.518854,-116.799979,2016-10-20T12:00:00",14,20/10/2016,Dry throughout the day.
25506,25506,"33.518854,-116.799979,2016-10-21T12:00:00",14,21/10/2016,Clear throughout the day.
25507,25507,"33.518854,-116.799979,2016-10-22T12:00:00",14,22/10/2016,Clear throughout the day.
25508,25508,"33.518854,-116.799979,2016-10-23T12:00:00",14,23/10/2016,Clear throughout the day.
25509,25509,"33.518854,-116.799979,2016-10-24T12:00:00",14,24/10/2016,Light rain in the morning and evening.
25510,25510,"33.518854,-116.799979,2016-10-25T12:00:00",14,25/10/2016,Clear throughout the day.
25511,25511,"33.518854,-116.799979,2016-10-26T12:00:00",14,26/10/2016,Clear throughout the day.
25512,25512,"33.518854,-116.799979,2016-10-27T12:00:00",14,27/10/2016,Clear throughout the day.
25513,25513,"33.518854,-116.799979,2016-10-28T12:00:00",14,28/10/2016,Clear throughout the day.
25514,25514,"33.518854,-116.799979,2016-10-29T12:00:00",14,29/10/2016,Clear throughout the day.
25515,25515,"33.518854,-116.799979,2016-10-30T12:00:00",14,30/10/2016,Clear throughout the day.
25516,25516,"33.518854,-116.799979,2016-10-31T12:00:00",14,31/10/2016,Clear throughout the day.
25517,25517,"33.518854,-116.799979,2016-11-01T12:00:00",14,1/11/2016,Clear throughout the day.
25518,25518,"33.518854,-116.799979,2016-11-02T12:00:00",14,2/11/2016,Clear throughout the day.
25519,25519,"33.518854,-116.799979,2016-11-03T12:00:00",14,3/11/2016,Clear throughout the day.
25520,25520,"33.518854,-116.799979,2016-11-04T12:00:00",14,4/11/2016,Clear throughout the day.
25521,25521,"33.518854,-116.799979,2016-11-05T12:00:00",14,5/11/2016,Clear throughout the day.
25522,25522,"33.518854,-116.799979,2016-11-06T12:00:00",14,6/11/2016,Clear throughout the day.
25523,25523,"33.518854,-116.799979,2016-11-07T12:00:00",14,7/11/2016,Clear throughout the day.
25524,25524,"33.518854,-116.799979,2016-11-08T12:00:00",14,8/11/2016,Clear throughout the day.
25525,25525,"33.518854,-116.799979,2016-11-09T12:00:00",14,9/11/2016,Clear throughout the day.
25526,25526,"33.518854,-116.799979,2016-11-10T12:00:00",14,10/11/2016,"Partly cloudy starting in the afternoon, continuing until evening."
25527,25527,"33.518854,-116.799979,2016-11-11T12:00:00",14,11/11/2016,Clear throughout the day.
25528,25528,"33.518854,-116.799979,2016-11-12T12:00:00",14,12/11/2016,Clear throughout the day.
25529,25529,"33.518854,-116.799979,2016-11-13T12:00:00",14,13/11/2016,Clear throughout the day.
25530,25530,"33.518854,-116.799979,2016-11-14T12:00:00",14,14/11/2016,Clear throughout the day.
25531,25531,"33.518854,-116.799979,2016-11-15T12:00:00",14,15/11/2016,Clear throughout the day.
25532,25532,"33.518854,-116.799979,2016-11-16T12:00:00",14,16/11/2016,Clear throughout the day.
25533,25533,"33.518854,-116.799979,2016-11-17T12:00:00",14,17/11/2016,Clear throughout the day.
25534,25534,"33.518854,-116.799979,2016-11-18T12:00:00",14,18/11/2016,Clear throughout the day.
25535,25535,"33.518854,-116.799979,2016-11-19T12:00:00",14,19/11/2016,Clear throughout the day.
25536,25536,"33.518854,-116.799979,2016-11-20T12:00:00",14,20/11/2016,Light rain starting in the evening.
25537,25537,"33.518854,-116.799979,2016-11-21T12:00:00",14,21/11/2016,Light rain until afternoon.
25538,25538,"33.518854,-116.799979,2016-11-22T12:00:00",14,22/11/2016,Clear throughout the day.
25539,25539,"33.518854,-116.799979,2016-11-23T12:00:00",14,23/11/2016,Clear throughout the day.
25540,25540,"33.518854,-116.799979,2016-11-24T12:00:00",14,24/11/2016,Clear throughout the day.
25541,25541,"33.518854,-116.799979,2016-11-25T12:00:00",14,25/11/2016,Clear throughout the day.
25542,25542,"33.518854,-116.799979,2016-11-26T12:00:00",14,26/11/2016,Rain starting in the afternoon.
25543,25543,"33.518854,-116.799979,2016-11-27T12:00:00",14,27/11/2016,Light rain until afternoon.
25544,25544,"33.518854,-116.799979,2016-11-28T12:00:00",14,28/11/2016,Clear throughout the day.
25545,25545,"33.518854,-116.799979,2016-11-29T12:00:00",14,29/11/2016,Clear throughout the day.
25546,25546,"33.518854,-116.799979,2016-11-30T12:00:00",14,30/11/2016,Clear throughout the day.
25547,25547,"33.518854,-116.799979,2016-12-01T12:00:00",14,1/12/2016,Partly cloudy in the evening.
25548,25548,"33.518854,-116.799979,2016-12-02T12:00:00",14,2/12/2016,Clear throughout the day.
25549,25549,"33.518854,-116.799979,2016-12-03T12:00:00",14,3/12/2016,Clear throughout the day.
25550,25550,"33.518854,-116.799979,2016-12-04T12:00:00",14,4/12/2016,Clear throughout the day.
25551,25551,"33.518854,-116.799979,2016-12-05T12:00:00",14,5/12/2016,Clear throughout the day.
25552,25552,"33.518854,-116.799979,2016-12-06T12:00:00",14,6/12/2016,Clear throughout the day.
25553,25553,"33.518854,-116.799979,2016-12-07T12:00:00",14,7/12/2016,Clear throughout the day.
25554,25554,"33.518854,-116.799979,2016-12-08T12:00:00",14,8/12/2016,Clear throughout the day.
25555,25555,"33.518854,-116.799979,2016-12-09T12:00:00",14,9/12/2016,Clear throughout the day.
25556,25556,"33.518854,-116.799979,2016-12-10T12:00:00",14,10/12/2016,Clear throughout the day.
25557,25557,"33.518854,-116.799979,2016-12-11T12:00:00",14,11/12/2016,Clear throughout the day.
25558,25558,"33.518854,-116.799979,2016-12-12T12:00:00",14,12/12/2016,Clear throughout the day.
25559,25559,"33.518854,-116.799979,2016-12-13T12:00:00",14,13/12/2016,Clear throughout the day.
25560,25560,"33.518854,-116.799979,2016-12-14T12:00:00",14,14/12/2016,Clear throughout the day.
25561,25561,"33.518854,-116.799979,2016-12-15T12:00:00",14,15/12/2016,Rain starting in the evening.
25562,25562,"33.518854,-116.799979,2016-12-16T12:00:00",14,16/12/2016,Rain until afternoon.
25563,25563,"33.518854,-116.799979,2016-12-17T12:00:00",14,17/12/2016,Clear throughout the day.
25564,25564,"33.518854,-116.799979,2016-12-18T12:00:00",14,18/12/2016,Clear throughout the day.
25565,25565,"33.518854,-116.799979,2016-12-19T12:00:00",14,19/12/2016,Clear throughout the day.
25566,25566,"33.518854,-116.799979,2016-12-20T12:00:00",14,20/12/2016,Drizzle overnight.
25567,25567,"33.518854,-116.799979,2016-12-21T12:00:00",14,21/12/2016,"Rain until afternoon, starting again in the evening."
25568,25568,"33.518854,-116.799979,2016-12-22T12:00:00",14,22/12/2016,Light rain until evening.
25569,25569,"33.518854,-116.799979,2016-12-23T12:00:00",14,23/12/2016,Rain overnight.
25570,25570,"33.518854,-116.799979,2016-12-24T12:00:00",14,24/12/2016,Rain in the morning.
25571,25571,"33.518854,-116.799979,2016-12-25T12:00:00",14,25/12/2016,Clear throughout the day.
25572,25572,"33.518854,-116.799979,2016-12-26T12:00:00",14,26/12/2016,Clear throughout the day.
25573,25573,"33.518854,-116.799979,2016-12-27T12:00:00",14,27/12/2016,Clear throughout the day.
25574,25574,"33.518854,-116.799979,2016-12-28T12:00:00",14,28/12/2016,Clear throughout the day.
25575,25575,"33.518854,-116.799979,2016-12-29T12:00:00",14,29/12/2016,Clear throughout the day.
25576,25576,"33.518854,-116.799979,2016-12-30T12:00:00",14,30/12/2016,Rain in the morning and afternoon.
25577,25577,"33.518854,-116.799979,2016-12-31T12:00:00",14,31/12/2016,Clear throughout the day.
25578,25578,"33.86904,-117.334131,2012-01-01T12:00:00",15,1/1/2012,Clear throughout the day.
25579,25579,"33.86904,-117.334131,2012-01-02T12:00:00",15,2/1/2012,Partly cloudy overnight.
25580,25580,"33.86904,-117.334131,2012-01-03T12:00:00",15,3/1/2012,Partly cloudy in the afternoon.
25581,25581,"33.86904,-117.334131,2012-01-04T12:00:00",15,4/1/2012,Clear throughout the day.
25582,25582,"33.86904,-117.334131,2012-01-05T12:00:00",15,5/1/2012,Clear throughout the day.
25583,25583,"33.86904,-117.334131,2012-01-06T12:00:00",15,6/1/2012,Partly cloudy overnight.
25584,25584,"33.86904,-117.334131,2012-01-07T12:00:00",15,7/1/2012,Clear throughout the day.
25585,25585,"33.86904,-117.334131,2012-01-08T12:00:00",15,8/1/2012,Clear throughout the day.
25586,25586,"33.86904,-117.334131,2012-01-09T12:00:00",15,9/1/2012,Clear throughout the day.
25587,25587,"33.86904,-117.334131,2012-01-10T12:00:00",15,10/1/2012,"Partly cloudy starting in the afternoon, continuing until evening."
25588,25588,"33.86904,-117.334131,2012-01-11T12:00:00",15,11/1/2012,Partly cloudy until evening.
25589,25589,"33.86904,-117.334131,2012-01-12T12:00:00",15,12/1/2012,Partly cloudy in the morning.
25590,25590,"33.86904,-117.334131,2012-01-13T12:00:00",15,13/1/2012,Clear throughout the day.
25591,25591,"33.86904,-117.334131,2012-01-14T12:00:00",15,14/1/2012,Partly cloudy until evening.
25592,25592,"33.86904,-117.334131,2012-01-15T12:00:00",15,15/1/2012,Light rain overnight.
25593,25593,"33.86904,-117.334131,2012-01-16T12:00:00",15,16/1/2012,Mostly cloudy throughout the day.
25594,25594,"33.86904,-117.334131,2012-01-17T12:00:00",15,17/1/2012,Partly cloudy in the morning.
25595,25595,"33.86904,-117.334131,2012-01-18T12:00:00",15,18/1/2012,Clear throughout the day.
25596,25596,"33.86904,-117.334131,2012-01-19T12:00:00",15,19/1/2012,"Partly cloudy starting in the afternoon, continuing until evening."
25597,25597,"33.86904,-117.334131,2012-01-20T12:00:00",15,20/1/2012,Partly cloudy until evening.
25598,25598,"33.86904,-117.334131,2012-01-21T12:00:00",15,21/1/2012,Light rain until afternoon.
25599,25599,"33.86904,-117.334131,2012-01-22T12:00:00",15,22/1/2012,Mostly cloudy throughout the day.
25600,25600,"33.86904,-117.334131,2012-01-23T12:00:00",15,23/1/2012,Light rain until evening.
25601,25601,"33.86904,-117.334131,2012-01-24T12:00:00",15,24/1/2012,Partly cloudy until evening.
25602,25602,"33.86904,-117.334131,2012-01-25T12:00:00",15,25/1/2012,Clear throughout the day.
25603,25603,"33.86904,-117.334131,2012-01-26T12:00:00",15,26/1/2012,Clear throughout the day.
25604,25604,"33.86904,-117.334131,2012-01-27T12:00:00",15,27/1/2012,Partly cloudy until afternoon.
25605,25605,"33.86904,-117.334131,2012-01-28T12:00:00",15,28/1/2012,Clear throughout the day.
25606,25606,"33.86904,-117.334131,2012-01-29T12:00:00",15,29/1/2012,Partly cloudy in the afternoon.
25607,25607,"33.86904,-117.334131,2012-01-30T12:00:00",15,30/1/2012,"Partly cloudy starting in the afternoon, continuing until evening."
25608,25608,"33.86904,-117.334131,2012-01-31T12:00:00",15,31/1/2012,"Partly cloudy starting in the afternoon, continuing until evening."
25609,25609,"33.86904,-117.334131,2012-02-01T12:00:00",15,1/2/2012,Partly cloudy in the morning.
25610,25610,"33.86904,-117.334131,2012-02-02T12:00:00",15,2/2/2012,Partly cloudy in the morning.
25611,25611,"33.86904,-117.334131,2012-02-03T12:00:00",15,3/2/2012,Clear throughout the day.
25612,25612,"33.86904,-117.334131,2012-02-04T12:00:00",15,4/2/2012,Clear throughout the day.
25613,25613,"33.86904,-117.334131,2012-02-05T12:00:00",15,5/2/2012,Clear throughout the day.
25614,25614,"33.86904,-117.334131,2012-02-06T12:00:00",15,6/2/2012,Mostly cloudy until evening.
25615,25615,"33.86904,-117.334131,2012-02-07T12:00:00",15,7/2/2012,Mostly cloudy throughout the day.
25616,25616,"33.86904,-117.334131,2012-02-08T12:00:00",15,8/2/2012,Clear throughout the day.
25617,25617,"33.86904,-117.334131,2012-02-09T12:00:00",15,9/2/2012,Clear throughout the day.
25618,25618,"33.86904,-117.334131,2012-02-10T12:00:00",15,10/2/2012,Partly cloudy overnight.
25619,25619,"33.86904,-117.334131,2012-02-11T12:00:00",15,11/2/2012,Mostly cloudy throughout the day.
25620,25620,"33.86904,-117.334131,2012-02-12T12:00:00",15,12/2/2012,Mostly cloudy throughout the day.
25621,25621,"33.86904,-117.334131,2012-02-13T12:00:00",15,13/2/2012,Mostly cloudy throughout the day.
25622,25622,"33.86904,-117.334131,2012-02-14T12:00:00",15,14/2/2012,Partly cloudy starting in the afternoon.
25623,25623,"33.86904,-117.334131,2012-02-15T12:00:00",15,15/2/2012,"Rain starting in the afternoon, continuing until evening."
25624,25624,"33.86904,-117.334131,2012-02-16T12:00:00",15,16/2/2012,Partly cloudy until afternoon.
25625,25625,"33.86904,-117.334131,2012-02-17T12:00:00",15,17/2/2012,Clear throughout the day.
25626,25626,"33.86904,-117.334131,2012-02-18T12:00:00",15,18/2/2012,Mostly cloudy starting in the afternoon.
25627,25627,"33.86904,-117.334131,2012-02-19T12:00:00",15,19/2/2012,Mostly cloudy throughout the day.
25628,25628,"33.86904,-117.334131,2012-02-20T12:00:00",15,20/2/2012,Partly cloudy until afternoon.
25629,25629,"33.86904,-117.334131,2012-02-21T12:00:00",15,21/2/2012,"Partly cloudy starting in the afternoon, continuing until evening."
25630,25630,"33.86904,-117.334131,2012-02-22T12:00:00",15,22/2/2012,Partly cloudy in the morning.
25631,25631,"33.86904,-117.334131,2012-02-23T12:00:00",15,23/2/2012,Partly cloudy overnight.
25632,25632,"33.86904,-117.334131,2012-02-24T12:00:00",15,24/2/2012,Mostly cloudy starting in the evening.
25633,25633,"33.86904,-117.334131,2012-02-25T12:00:00",15,25/2/2012,Mostly cloudy in the morning.
25634,25634,"33.86904,-117.334131,2012-02-26T12:00:00",15,26/2/2012,Mostly cloudy starting in the evening.
25635,25635,"33.86904,-117.334131,2012-02-27T12:00:00",15,27/2/2012,Light rain starting in the afternoon.
25636,25636,"33.86904,-117.334131,2012-02-28T12:00:00",15,28/2/2012,Partly cloudy throughout the day.
25637,25637,"33.86904,-117.334131,2012-02-29T12:00:00",15,29/2/2012,Partly cloudy until afternoon.
25638,25638,"33.86904,-117.334131,2012-03-01T12:00:00",15,1/3/2012,Partly cloudy throughout the day.
25639,25639,"33.86904,-117.334131,2012-03-02T12:00:00",15,2/3/2012,Clear throughout the day.
25640,25640,"33.86904,-117.334131,2012-03-03T12:00:00",15,3/3/2012,Clear throughout the day.
25641,25641,"33.86904,-117.334131,2012-03-04T12:00:00",15,4/3/2012,Clear throughout the day.
25642,25642,"33.86904,-117.334131,2012-03-05T12:00:00",15,5/3/2012,Partly cloudy until evening.
25643,25643,"33.86904,-117.334131,2012-03-06T12:00:00",15,6/3/2012,Mostly cloudy throughout the day.
25644,25644,"33.86904,-117.334131,2012-03-07T12:00:00",15,7/3/2012,Clear throughout the day.
25645,25645,"33.86904,-117.334131,2012-03-08T12:00:00",15,8/3/2012,Clear throughout the day.
25646,25646,"33.86904,-117.334131,2012-03-09T12:00:00",15,9/3/2012,Clear throughout the day.
25647,25647,"33.86904,-117.334131,2012-03-10T12:00:00",15,10/3/2012,Partly cloudy overnight.
25648,25648,"33.86904,-117.334131,2012-03-11T12:00:00",15,11/3/2012,Mostly cloudy in the morning.
25649,25649,"33.86904,-117.334131,2012-03-12T12:00:00",15,12/3/2012,Mostly cloudy in the morning.
25650,25650,"33.86904,-117.334131,2012-03-13T12:00:00",15,13/3/2012,Mostly cloudy until afternoon.
25651,25651,"33.86904,-117.334131,2012-03-14T12:00:00",15,14/3/2012,Partly cloudy in the morning.
25652,25652,"33.86904,-117.334131,2012-03-15T12:00:00",15,15/3/2012,Mostly cloudy until afternoon.
25653,25653,"33.86904,-117.334131,2012-03-16T12:00:00",15,16/3/2012,Mostly cloudy throughout the day.
25654,25654,"33.86904,-117.334131,2012-03-17T12:00:00",15,17/3/2012,"Rain until evening, starting again overnight."
25655,25655,"33.86904,-117.334131,2012-03-18T12:00:00",15,18/3/2012,Light rain in the morning.
25656,25656,"33.86904,-117.334131,2012-03-19T12:00:00",15,19/3/2012,Partly cloudy until afternoon.
25657,25657,"33.86904,-117.334131,2012-03-20T12:00:00",15,20/3/2012,Clear throughout the day.
25658,25658,"33.86904,-117.334131,2012-03-21T12:00:00",15,21/3/2012,Clear throughout the day.
25659,25659,"33.86904,-117.334131,2012-03-22T12:00:00",15,22/3/2012,Partly cloudy overnight.
25660,25660,"33.86904,-117.334131,2012-03-23T12:00:00",15,23/3/2012,Mostly cloudy until evening.
25661,25661,"33.86904,-117.334131,2012-03-24T12:00:00",15,24/3/2012,Mostly cloudy until afternoon.
25662,25662,"33.86904,-117.334131,2012-03-25T12:00:00",15,25/3/2012,Light rain starting in the afternoon.
25663,25663,"33.86904,-117.334131,2012-03-26T12:00:00",15,26/3/2012,Mostly cloudy until evening.
25664,25664,"33.86904,-117.334131,2012-03-27T12:00:00",15,27/3/2012,Partly cloudy in the afternoon.
25665,25665,"33.86904,-117.334131,2012-03-28T12:00:00",15,28/3/2012,Partly cloudy throughout the day.
25666,25666,"33.86904,-117.334131,2012-03-29T12:00:00",15,29/3/2012,Partly cloudy throughout the day.
25667,25667,"33.86904,-117.334131,2012-03-30T12:00:00",15,30/3/2012,Foggy in the morning.
25668,25668,"33.86904,-117.334131,2012-03-31T12:00:00",15,31/3/2012,Light rain overnight.
25669,25669,"33.86904,-117.334131,2012-04-01T12:00:00",15,1/4/2012,Partly cloudy in the morning.
25670,25670,"33.86904,-117.334131,2012-04-02T12:00:00",15,2/4/2012,Partly cloudy in the afternoon.
25671,25671,"33.86904,-117.334131,2012-04-03T12:00:00",15,3/4/2012,Partly cloudy in the afternoon.
25672,25672,"33.86904,-117.334131,2012-04-04T12:00:00",15,4/4/2012,Partly cloudy until afternoon.
25673,25673,"33.86904,-117.334131,2012-04-05T12:00:00",15,5/4/2012,Partly cloudy until afternoon.
25674,25674,"33.86904,-117.334131,2012-04-06T12:00:00",15,6/4/2012,Clear throughout the day.
25675,25675,"33.86904,-117.334131,2012-04-07T12:00:00",15,7/4/2012,Dry throughout the day.
25676,25676,"33.86904,-117.334131,2012-04-08T12:00:00",15,8/4/2012,Partly cloudy until afternoon.
25677,25677,"33.86904,-117.334131,2012-04-09T12:00:00",15,9/4/2012,Partly cloudy in the evening.
25678,25678,"33.86904,-117.334131,2012-04-10T12:00:00",15,10/4/2012,Mostly cloudy overnight.
25679,25679,"33.86904,-117.334131,2012-04-11T12:00:00",15,11/4/2012,Light rain in the morning.
25680,25680,"33.86904,-117.334131,2012-04-12T12:00:00",15,12/4/2012,Partly cloudy throughout the day.
25681,25681,"33.86904,-117.334131,2012-04-13T12:00:00",15,13/4/2012,Rain starting in the afternoon.
25682,25682,"33.86904,-117.334131,2012-04-14T12:00:00",15,14/4/2012,Partly cloudy throughout the day.
25683,25683,"33.86904,-117.334131,2012-04-15T12:00:00",15,15/4/2012,Clear throughout the day.
25684,25684,"33.86904,-117.334131,2012-04-16T12:00:00",15,16/4/2012,Clear throughout the day.
25685,25685,"33.86904,-117.334131,2012-04-17T12:00:00",15,17/4/2012,Clear throughout the day.
25686,25686,"33.86904,-117.334131,2012-04-18T12:00:00",15,18/4/2012,Partly cloudy until afternoon.
25687,25687,"33.86904,-117.334131,2012-04-19T12:00:00",15,19/4/2012,Partly cloudy in the morning.
25688,25688,"33.86904,-117.334131,2012-04-20T12:00:00",15,20/4/2012,Clear throughout the day.
25689,25689,"33.86904,-117.334131,2012-04-21T12:00:00",15,21/4/2012,Partly cloudy in the morning.
25690,25690,"33.86904,-117.334131,2012-04-22T12:00:00",15,22/4/2012,Partly cloudy in the morning.
25691,25691,"33.86904,-117.334131,2012-04-23T12:00:00",15,23/4/2012,Overcast throughout the day.
25692,25692,"33.86904,-117.334131,2012-04-24T12:00:00",15,24/4/2012,Mostly cloudy until evening.
25693,25693,"33.86904,-117.334131,2012-04-25T12:00:00",15,25/4/2012,Rain overnight.
25694,25694,"33.86904,-117.334131,2012-04-26T12:00:00",15,26/4/2012,Light rain in the morning.
25695,25695,"33.86904,-117.334131,2012-04-27T12:00:00",15,27/4/2012,Partly cloudy in the morning.
25696,25696,"33.86904,-117.334131,2012-04-28T12:00:00",15,28/4/2012,Clear throughout the day.
25697,25697,"33.86904,-117.334131,2012-04-29T12:00:00",15,29/4/2012,Mostly cloudy overnight.
25698,25698,"33.86904,-117.334131,2012-04-30T12:00:00",15,30/4/2012,Mostly cloudy throughout the day.
25699,25699,"33.86904,-117.334131,2012-05-01T12:00:00",15,1/5/2012,Overcast throughout the day.
25700,25700,"33.86904,-117.334131,2012-05-02T12:00:00",15,2/5/2012,Mostly cloudy throughout the day.
25701,25701,"33.86904,-117.334131,2012-05-03T12:00:00",15,3/5/2012,Mostly cloudy throughout the day.
25702,25702,"33.86904,-117.334131,2012-05-04T12:00:00",15,4/5/2012,Mostly cloudy until afternoon.
25703,25703,"33.86904,-117.334131,2012-05-05T12:00:00",15,5/5/2012,Partly cloudy in the morning.
25704,25704,"33.86904,-117.334131,2012-05-06T12:00:00",15,6/5/2012,Partly cloudy in the morning.
25705,25705,"33.86904,-117.334131,2012-05-07T12:00:00",15,7/5/2012,Mostly cloudy in the morning.
25706,25706,"33.86904,-117.334131,2012-05-08T12:00:00",15,8/5/2012,Partly cloudy in the morning.
25707,25707,"33.86904,-117.334131,2012-05-09T12:00:00",15,9/5/2012,Clear throughout the day.
25708,25708,"33.86904,-117.334131,2012-05-10T12:00:00",15,10/5/2012,Partly cloudy starting in the evening.
25709,25709,"33.86904,-117.334131,2012-05-11T12:00:00",15,11/5/2012,Mostly cloudy in the morning.
25710,25710,"33.86904,-117.334131,2012-05-12T12:00:00",15,12/5/2012,Mostly cloudy in the morning.
25711,25711,"33.86904,-117.334131,2012-05-13T12:00:00",15,13/5/2012,Partly cloudy in the morning.
25712,25712,"33.86904,-117.334131,2012-05-14T12:00:00",15,14/5/2012,Clear throughout the day.
25713,25713,"33.86904,-117.334131,2012-05-15T12:00:00",15,15/5/2012,Clear throughout the day.
25714,25714,"33.86904,-117.334131,2012-05-16T12:00:00",15,16/5/2012,Clear throughout the day.
25715,25715,"33.86904,-117.334131,2012-05-17T12:00:00",15,17/5/2012,Partly cloudy in the morning.
25716,25716,"33.86904,-117.334131,2012-05-18T12:00:00",15,18/5/2012,Light rain in the morning.
25717,25717,"33.86904,-117.334131,2012-05-19T12:00:00",15,19/5/2012,Partly cloudy in the morning.
25718,25718,"33.86904,-117.334131,2012-05-20T12:00:00",15,20/5/2012,Clear throughout the day.
25719,25719,"33.86904,-117.334131,2012-05-21T12:00:00",15,21/5/2012,Clear throughout the day.
25720,25720,"33.86904,-117.334131,2012-05-22T12:00:00",15,22/5/2012,Partly cloudy in the morning.
